id,ecoregion,biome,realm,source,ecoregion_area,perc_protected_2021,perc_protected_2021_OECM
20078,St. Helena and Ascension Islands,St. Helena and Ascension Islands,Tropical Atlantic,meow," 	1,270 ",98.82,98.82
20219,South Sandwich Islands,Scotia Sea,Southern Ocean,meow," 	2,717 ",94.55,94.55
20165,Clipperton,Tropical East Pacific,Tropical Eastern Pacific,meow, 	132 ,94.01,94.01
20096,Seychelles,Western Indian Ocean,Western Indo-Pacific,meow," 	65,276 ",90.88,90.88
20151,Lord Howe and Norfolk Islands,Lord Howe and Norfolk Islands,Central Indo-Pacific,meow," 	9,314 ",89.00,89.00
20229,Ross Sea,Continental High Antarctic,Southern Ocean,meow," 	618,252 ",88.10,88.10
20149,New Caledonia,Tropical Southwestern Pacific,Central Indo-Pacific,meow," 	88,198 ",84.63,84.63
20179,Juan Fernandez and Desventuradas,Juan FernÃ¡ndez and Desventuradas,Temperate South America,meow," 	1,788 ",82.18,82.18
20213,Heard and Macdonald Islands,Subantarctic Islands,Southern Ocean,meow," 	8,180 ",78.04,78.04
20145,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,meow," 	9,009 ",77.67,77.67
20212,Macquarie Island,Subantarctic Islands,Southern Ocean,meow," 	4,204 ",75.44,75.44
20077,Trindade and Martin Vaz Islands,Tropical Southwestern Atlantic,Tropical Atlantic,meow, 	578 ,74.60,74.60
25152,Hawaii,Hawaii,Eastern Indo-Pacific,meow," 	31,840 ",74.37,74.37
20156,Phoenix/Tokelau/Northern Cook Islands,Central Polynesia,Eastern Indo-Pacific,meow," 	5,078 ",69.48,69.48
20048,Northeastern Honshu,Cold Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	38,058 ",65.24,65.24
20142,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,meow," 	102,213 ",62.63,62.63
25058,Northern California,Cold Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	26,134 ",60.69,60.69
20125,West Caroline Islands,Tropical Northwestern Pacific,Central Indo-Pacific,meow," 	7,931 ",60.64,60.64
20068,Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	40,997 ",58.41,58.41
20159,Rapa-Pitcairn,Southeast Polynesia,Eastern Indo-Pacific,meow," 	1,361 ",57.79,57.79
20160,Southern Cook/Austral Islands,Southeast Polynesia,Eastern Indo-Pacific,meow," 	3,708 ",57.09,57.09
20051,Central Kuroshio Current,Warm Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	93,624 ",56.79,56.79
20210,Shark Bay,West Central Australian Shelf,Temperate Australasia,meow," 	55,742 ",54.24,54.24
20155,Line Islands,Central Polynesia,Eastern Indo-Pacific,meow," 	5,058 ",51.39,51.39
20193,Natal,Agulhas,Temperate Southern Africa,meow," 	22,857 ",44.12,44.12
20029,Azores Canaries Madeira,Lusitanian,Temperate Northern Atlantic,meow," 	23,223 ",43.07,43.07
25035,Western Mediterranean,Mediterranean Sea,Temperate Northern Atlantic,meow," 	157,551 ",42.52,42.52
20027,South European Atlantic Shelf,Lusitanian,Temperate Northern Atlantic,meow," 	155,159 ",41.31,41.31
20207,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,meow," 	103,172 ",41.09,41.09
20141,Bonaparte Coast,Sahul Shelf,Central Indo-Pacific,meow," 	335,139 ",40.36,40.36
20189,Tristan Gough,Tristan Gough,Temperate South America,meow," 	1,924 ",39.43,39.43
20187,Channels and Fjords of Southern Chile,Magellanic,Temperate South America,meow," 	146,302 ",34.02,34.02
20202,Tweed-Moreton,East Central Australian Shelf,Temperate Australasia,meow," 	46,484 ",33.36,33.36
20064,Eastern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	44,819 ",33.30,33.30
20001,North Greenland,Arctic,Arctic,meow," 	187,313 ",32.73,32.73
25059,Southern California Bight,Warm Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	48,165 ",31.82,31.82
20133,Northeast Sulawesi,Western Coral Triangle,Central Indo-Pacific,meow," 	16,646 ",31.69,31.69
25230,Bounty and Antipodes Islands,Subantarctic New Zealand,Southern Ocean,meow," 	6,681 ",28.75,28.75
20132,Lesser Sunda,Western Coral Triangle,Central Indo-Pacific,meow," 	61,870 ",28.15,28.15
25007,Baffin Bay - Davis Strait,Arctic,Arctic,meow," 	77,486 ",28.14,28.14
20209,Leeuwin,Southwest Australian Shelf,Temperate Australasia,meow," 	81,686 ",28.10,28.10
20049,Sea of Japan,Cold Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	250,849 ",27.59,27.59
20208,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,meow," 	151,400 ",26.61,26.61
25036,Alboran Sea,Mediterranean Sea,Temperate Northern Atlantic,meow," 	20,353 ",26.61,26.61
25085,Gulf of Guinea South,Gulf of Guinea,Tropical Atlantic,meow," 	52,746 ",26.59,26.59
20211,Houtman,West Central Australian Shelf,Temperate Australasia,meow," 	35,298 ",25.43,25.43
20232,Auckland Island,Subantarctic New Zealand,Southern Ocean,meow," 	17,736 ",24.22,24.22
20025,North Sea,Northern European Seas,Temperate Northern Atlantic,meow," 	619,273 ",23.61,23.61
20144,Exmouth to Broome,Northwest Australian Shelf,Central Indo-Pacific,meow," 	297,768 ",23.48,23.48
20231,Campbell Island,Subantarctic New Zealand,Southern Ocean,meow," 	12,020 ",23.40,23.40
25010,High Arctic Archipelago,Arctic,Arctic,meow," 	225,068 ",23.34,23.34
20026,Celtic Seas,Northern European Seas,Temperate Northern Atlantic,meow," 	441,237 ",23.32,23.32
20130,Papua,Western Coral Triangle,Central Indo-Pacific,meow," 	119,026 ",23.19,23.19
20065,Greater Antilles,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	128,522 ",22.10,22.10
20102,Delagoa,Western Indian Ocean,Western Indo-Pacific,meow," 	27,834 ",21.99,21.99
25057,"Oregon, Washington, Vancouver Coast and Shelf",Cold Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	57,861 ",21.22,21.71
25147,Fiji Islands,Tropical Southwestern Pacific,Central Indo-Pacific,meow," 	54,379 ",21.39,21.39
20003,East Greenland Shelf,Arctic,Arctic,meow," 	146,456 ",20.62,20.62
20087,Northern and Central Red Sea,Red Sea and Gulf of Aden,Western Indo-Pacific,meow," 	67,698 ",19.76,19.76
20168,Nicoya,Tropical East Pacific,Tropical Eastern Pacific,meow," 	31,541 ",19.25,19.25
25034,Ionian Sea,Mediterranean Sea,Temperate Northern Atlantic,meow," 	60,081 ",18.90,18.90
20122,Ogasawara Islands,Tropical Northwestern Pacific,Central Indo-Pacific,meow," 	7,365 ",18.18,18.18
20095,East African Coral Coast,Western Indian Ocean,Western Indo-Pacific,meow," 	45,743 ",18.15,18.15
20131,Banda Sea,Western Coral Triangle,Central Indo-Pacific,meow," 	120,949 ",18.01,18.01
20121,South Kuroshio,South Kuroshio,Central Indo-Pacific,meow," 	43,276 ",17.88,17.88
25009,Lancaster Sound,Arctic,Arctic,meow," 	191,059 ",16.86,16.86
20186,Malvinas/Falklands,Magellanic,Temperate South America,meow," 	175,030 ",16.83,16.83
20047,Oyashio Current,Cold Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	79,218 ",16.52,16.52
20060,Cortezian,Warm Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	109,012 ",16.18,16.18
20066,Southern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	121,510 ",15.87,15.87
20024,Baltic Sea,Northern European Seas,Temperate Northern Atlantic,meow," 	378,020 ",15.32,15.32
20206,Western Bassian,Southeast Australian Shelf,Temperate Australasia,meow," 	74,509 ",15.03,15.03
20018,North and East Barents Sea,Arctic,Arctic,meow," 	890,486 ",14.69,14.69
20114,South China Sea Oceanic Islands,South China Sea,Central Indo-Pacific,meow," 	68,380 ",14.46,14.46
20063,Bahamian,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	165,006 ",13.49,13.49
20075,Northeastern Brazil,Tropical Southwestern Atlantic,Tropical Atlantic,meow," 	83,654 ",13.42,13.42
20140,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,meow," 	579,412 ",13.05,13.05
20100,Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,meow," 	134,161 ",12.79,12.79
25080,Sahelian Upwelling,West African Transition,Tropical Atlantic,meow," 	62,858 ",12.74,12.74
20153,Marshall Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,meow," 	30,456 ",12.68,12.68
20072,Amazonia,North Brazil Shelf,Tropical Atlantic,meow," 	299,119 ",12.27,12.27
20070,Floridian,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	129,580 ",12.24,12.24
25056,Puget Trough/Georgia Basin,Cold Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	16,026 ",12.00,12.23
20170,Panama Bight,Tropical East Pacific,Tropical Eastern Pacific,meow," 	64,827 ",12.09,12.09
20052,East China Sea,Warm Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	578,548 ",11.81,11.81
20191,Namaqua,Benguela,Temperate Southern Africa,meow," 	88,565 ",11.70,11.70
20171,Guayaquil,Tropical East Pacific,Tropical Eastern Pacific,meow," 	31,324 ",11.60,11.60
20067,Southwestern Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	173,725 ",11.37,11.37
25055,North American Pacific Fijordland,Cold Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	124,165 ",11.20,11.21
20201,Snares Island,Southern New Zealand,Temperate Australasia,meow," 	19,066 ",11.16,11.16
20203,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,meow," 	22,834 ",11.14,11.14
25031,Aegean Sea,Mediterranean Sea,Temperate Northern Atlantic,meow," 	126,438 ",10.48,10.48
20101,Bight of Sofala/Swamp Coast,Western Indian Ocean,Western Indo-Pacific,meow," 	59,611 ",9.75,9.75
20204,Cape Howe,Southeast Australian Shelf,Temperate Australasia,meow," 	65,640 ",9.66,9.66
20224,East Antarctic Wilkes Land,Continental High Antarctic,Southern Ocean,meow," 	264,942 ",9.58,9.58
20044,Black Sea,Black Sea,Temperate Northern Atlantic,meow," 	169,984 ",9.49,9.49
20180,Southeastern Brazil,Warm Temperate Southwestern Atlantic,Temperate South America,meow," 	156,866 ",9.19,9.19
20123,Mariana Islands,Tropical Northwestern Pacific,Central Indo-Pacific,meow," 	7,670 ",9.07,9.07
20192,Agulhas Bank,Agulhas,Temperate Southern Africa,meow," 	99,407 ",8.25,8.25
20076,Eastern Brazil,Tropical Southwestern Atlantic,Tropical Atlantic,meow," 	112,379 ",8.14,8.14
20088,Southern Red Sea,Red Sea and Gulf of Aden,Western Indo-Pacific,meow," 	159,278 ",8.11,8.11
20111,Western Sumatra,Andaman,Western Indo-Pacific,meow," 	104,865 ",7.83,7.83
25081,Gulf of Guinea West,Gulf of Guinea,Tropical Atlantic,meow," 	143,179 ",7.75,7.75
20126,Palawan/North Borneo,Western Coral Triangle,Central Indo-Pacific,meow," 	262,577 ",7.75,7.75
20205,Bassian,Southeast Australian Shelf,Temperate Australasia,meow," 	102,529 ",7.35,7.35
20176,Humboldtian,Warm Temperate Southeastern Pacific,Temperate South America,meow," 	36,010 ",7.32,7.32
20120,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,meow," 	1,478 ",6.90,6.90
20110,Andaman Sea Coral Coast,Andaman,Western Indo-Pacific,meow," 	156,290 ",6.87,6.87
20146,Tonga Islands,Tropical Southwestern Pacific,Central Indo-Pacific,meow," 	12,214 ",6.82,6.82
20069,Southern Gulf of Mexico,Tropical Northwestern Atlantic,Tropical Atlantic,meow," 	217,773 ",6.82,6.82
20037,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,meow," 	239,214 ",4.16,6.48
20030,Adriatic Sea,Mediterranean Sea,Temperate Northern Atlantic,meow," 	107,910 ",6.33,6.33
20015,East Siberian Sea,Arctic,Arctic,meow," 	910,145 ",6.04,6.04
20083,Gulf of Guinea Central,Gulf of Guinea,Tropical Atlantic,meow," 	91,902 ",5.97,5.97
20157,Samoa Islands,Central Polynesia,Eastern Indo-Pacific,meow," 	7,415 ",5.88,5.88
20084,Gulf of Guinea Islands,Gulf of Guinea,Tropical Atlantic,meow," 	3,711 ",5.85,5.85
20127,Eastern Philippines,Western Coral Triangle,Central Indo-Pacific,meow," 	173,319 ",5.75,5.75
20119,Southern Java,Java Transitional,Central Indo-Pacific,meow," 	65,944 ",4.99,4.99
20050,Yellow Sea,Cold Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	441,294 ",4.98,4.98
20138,Gulf of Papua,Sahul Shelf,Central Indo-Pacific,meow," 	51,581 ",4.94,4.94
20002,North and East Iceland,Arctic,Arctic,meow," 	39,242 ",4.89,4.89
20200,South New Zealand,Southern New Zealand,Temperate Australasia,meow," 	44,027 ",4.57,4.57
20022,Southern Norway,Northern European Seas,Temperate Northern Atlantic,meow," 	73,106 ",4.50,4.50
20222,South Shetland Islands,Scotia Sea,Southern Ocean,meow," 	23,268 ",4.42,4.42
20054,Gulf of Alaska,Cold Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	259,158 ",4.23,4.23
20089,Gulf of Aden,Red Sea and Gulf of Aden,Western Indo-Pacific,meow," 	61,734 ",4.15,4.15
20061,Magdalena Transition,Warm Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	29,191 ",4.07,4.07
25033,Tunisian Plateau/Gulf of Sidra,Mediterranean Sea,Temperate Northern Atlantic,meow," 	132,071 ",3.91,3.91
25032,Levantine Sea,Mediterranean Sea,Temperate Northern Atlantic,meow," 	78,062 ",3.68,3.68
20045,Sea of Okhotsk,Cold Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	656,590 ",3.64,3.64
20090,Arabian (Persian) Gulf,Somali/Arabian,Western Indo-Pacific,meow," 	242,132 ",3.64,3.64
20043,Northern Gulf of Mexico,Warm Temperate Northwest Atlantic,Temperate Northern Atlantic,meow," 	265,840 ",3.44,3.44
25040,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,meow," 	137,021 ",3.20,3.42
20004,West Greenland Shelf,Arctic,Arctic,meow," 	202,357 ",3.40,3.40
20053,Aleutian Islands,Cold Temperate Northeast Pacific,Temperate Northern Pacific,meow," 	84,946 ",3.32,3.32
20019,White Sea,Arctic,Arctic,meow," 	85,083 ",3.24,3.24
20011,Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic,Arctic,meow," 	311,179 ",3.17,3.17
20117,Sunda Shelf/Java Sea,Sunda Shelf,Central Indo-Pacific,meow," 	1,322,456 ",2.98,2.98
20135,Solomon Archipelago,Eastern Coral Triangle,Central Indo-Pacific,meow," 	80,879 ",2.96,2.96
20128,Sulawesi Sea/Makassar Strait,Western Coral Triangle,Central Indo-Pacific,meow," 	203,293 ",2.93,2.93
20020,South and West Iceland,Northern European Seas,Temperate Northern Atlantic,meow," 	102,899 ",2.90,2.90
20183,Uruguay-Buenos Aires Shelf,Warm Temperate Southwestern Atlantic,Temperate South America,meow," 	258,490 ",2.78,2.78
20167,Chiapas-Nicaragua,Tropical East Pacific,Tropical Eastern Pacific,meow," 	93,392 ",2.68,2.68
20188,Chiloense,Magellanic,Temperate South America,meow," 	62,134 ",2.63,2.63
20108,Northern Bay of Bengal,Bay of Bengal,Western Indo-Pacific,meow," 	239,624 ",2.60,2.60
25190,Namib,Benguela,Temperate Southern Africa,meow," 	72,632 ",2.54,2.54
20161,Society Islands,Southeast Polynesia,Eastern Indo-Pacific,meow," 	5,496 ",2.38,2.38
20005,Northern Grand Banks - Southern Labrador,Arctic,Arctic,meow," 	161,729 ",0.20,2.27
20118,Malacca Strait,Sunda Shelf,Central Indo-Pacific,meow," 	137,767 ",2.20,2.20
20115,Gulf of Thailand,Sunda Shelf,Central Indo-Pacific,meow," 	272,066 ",2.11,2.11
20013,Chukchi Sea,Arctic,Arctic,meow," 	588,878 ",2.11,2.11
20016,Laptev Sea,Arctic,Arctic,meow," 	510,703 ",1.99,1.99
20071,Guianan,North Brazil Shelf,Tropical Atlantic,meow," 	202,969 ",1.97,1.97
20012,Beaufort Sea - continental coast and shelf,Arctic,Arctic,meow," 	130,987 ",1.93,1.93
20091,Gulf of Oman,Somali/Arabian,Western Indo-Pacific,meow," 	50,696 ",1.88,1.88
25014,Eastern Bering Sea,Arctic,Arctic,meow," 	917,065 ",1.86,1.86
20112,Gulf of Tonkin,South China Sea,Central Indo-Pacific,meow," 	245,077 ",1.76,1.76
20028,Saharan Upwelling,Lusitanian,Temperate Northern Atlantic,meow," 	130,100 ",1.69,1.69
20182,Rio de la Plata,Warm Temperate Southwestern Atlantic,Temperate South America,meow," 	32,015 ",1.63,1.63
20148,Vanuatu,Tropical Southwestern Pacific,Central Indo-Pacific,meow," 	30,214 ",1.61,1.61
20109,Andaman and Nicobar Islands,Andaman,Western Indo-Pacific,meow," 	55,176 ",1.60,1.60
25184,North Patagonian Gulfs,Magellanic,Temperate South America,meow," 	208,821 ",1.58,1.58
20017,Kara Sea,Arctic,Arctic,meow," 	808,005 ",1.52,1.52
20175,Central Peru,Warm Temperate Southeastern Pacific,Temperate South America,meow," 	63,058 ",1.48,1.48
20104,South India and Sri Lanka,West and South Indian Shelf,Western Indo-Pacific,meow," 	77,640 ",1.48,1.48
20139,Arafura Sea,Sahul Shelf,Central Indo-Pacific,meow," 	360,255 ",1.47,1.47
20039,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,meow," 	109,018 ",0.67,1.46
20023,Northern Norway and Finnmark,Northern European Seas,Temperate Northern Atlantic,meow," 	107,447 ",1.43,1.43
20124,East Caroline Islands,Tropical Northwestern Pacific,Central Indo-Pacific,meow," 	35,708 ",1.32,1.32
20094,Northern Monsoon Current Coast,Western Indian Ocean,Western Indo-Pacific,meow," 	13,360 ",1.27,1.27
20223,Antarctic Peninsula,Scotia Sea,Southern Ocean,meow," 	130,323 ",1.23,1.23
25046,Kamchatka Shelf and Coast,Cold Temperate Northwest Pacific,Temperate Northern Pacific,meow," 	155,753 ",1.19,1.19
20105,Maldives,Central Indian Ocean Islands,Western Indo-Pacific,meow," 	53,601 ",1.17,1.17
25154,Gilbert/Ellis Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,meow," 	19,254 ",1.12,1.12
20116,Southern Vietnam,Sunda Shelf,Central Indo-Pacific,meow," 	116,229 ",1.11,1.11
25042,Carolinian,Warm Temperate Northwest Atlantic,Temperate Northern Atlantic,meow," 	108,422 ",1.11,1.11
20113,Southern China,South China Sea,Central Indo-Pacific,meow," 	234,200 ",1.11,1.11
20041,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,meow," 	158,525 ",1.10,1.10
25196,Northeastern New Zealand,Northern New Zealand,Temperate Australasia,meow," 	40,250 ",1.04,1.04
25199,Central New Zealand,Southern New Zealand,Temperate Australasia,meow," 	164,762 ",1.01,1.01
20166,Mexican Tropical Pacific,Tropical East Pacific,Tropical Eastern Pacific,meow," 	17,346 ",0.98,0.98
20162,Marquesas,Marquesas,Eastern Indo-Pacific,meow," 	4,706 ",0.87,0.87
20177,Central Chile,Warm Temperate Southeastern Pacific,Temperate South America,meow," 	12,832 ",0.81,0.81
20008,Hudson Complex,Arctic,Arctic,meow," 	1,126,389 ",0.79,0.79
20103,Western India,West and South Indian Shelf,Western Indo-Pacific,meow," 	311,239 ",0.72,0.72
20092,Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,meow," 	62,298 ",0.67,0.67
20134,Bismarck Sea,Eastern Coral Triangle,Central Indo-Pacific,meow," 	58,164 ",0.61,0.61
20098,Mascarene Islands,Western Indian Ocean,Western Indo-Pacific,meow," 	8,150 ",0.58,0.58
25185,Patagonian Shelf,Magellanic,Temperate South America,meow," 	401,210 ",0.57,0.57
20221,South Orkney Islands,Scotia Sea,Southern Ocean,meow," 	8,547 ",0.44,0.44
20107,Eastern India,Bay of Bengal,Western Indo-Pacific,meow," 	52,413 ",0.39,0.39
20181,Rio Grande,Warm Temperate Southwestern Atlantic,Temperate South America,meow," 	115,231 ",0.33,0.33
20082,Gulf of Guinea Upwelling,Gulf of Guinea,Tropical Atlantic,meow," 	37,029 ",0.28,0.28
25198,Chatham Island,Southern New Zealand,Temperate Australasia,meow," 	15,758 ",0.26,0.26
20136,Solomon Sea,Eastern Coral Triangle,Central Indo-Pacific,meow," 	84,463 ",0.25,0.25
20021,Faroe Plateau,Northern European Seas,Temperate Northern Atlantic,meow," 	34,063 ",0.18,0.18
20062,Bermuda,Tropical Northwestern Atlantic,Tropical Atlantic,meow, 	952 ,0.15,0.15
20197,Three Kings-North Cape,Northern New Zealand,Temperate Australasia,meow," 	7,033 ",0.15,0.15
20129,Halmahera,Western Coral Triangle,Central Indo-Pacific,meow," 	34,897 ",0.13,0.13
20006,Northern Labrador,Arctic,Arctic,meow," 	137,128 ",0.12,0.12
20178,Araucanian,Warm Temperate Southeastern Pacific,Temperate South America,meow," 	38,381 ",0.11,0.11
25086,Angolan,Gulf of Guinea,Tropical Atlantic,meow," 	46,180 ",0.07,0.07
20099,Southeast Madagascar,Western Indian Ocean,Western Indo-Pacific,meow," 	34,374 ",0.07,0.07
20158,Tuamotus,Southeast Polynesia,Eastern Indo-Pacific,meow," 	37,269 ",0.05,0.05
20079,Cape Verde,West African Transition,Tropical Atlantic,meow," 	10,399 ",0.03,0.03
20038,Southern Grand Banks - South Newfoundland,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,meow," 	249,529 ",0.01,0.01
20137,Southeast Papua New Guinea,Eastern Coral Triangle,Central Indo-Pacific,meow," 	10,568 ",0.00,0.00
20228,Amundsen/Bellingshausen Sea,Continental High Antarctic,Southern Ocean,meow," 	302,370 ",0.00,0.00
20097,Cargados Carajos/Tromelin Island,Western Indian Ocean,Western Indo-Pacific,meow," 	104,325 ",0.00,0.00
20093,Central Somali Coast,Somali/Arabian,Western Indo-Pacific,meow," 	38,199 ",0.00,0.00
20226,East Antarctic Dronning Maud Land,Continental High Antarctic,Southern Ocean,meow," 	83,976 ",0.00,0.00
20225,East Antarctic Enderby Land,Continental High Antarctic,Southern Ocean,meow," 	16,117 ",0.00,0.00
20218,Peter the First Island,Subantarctic Islands,Southern Ocean,meow, 	821 ,0.00,0.00
20227,Weddell Sea,Continental High Antarctic,Southern Ocean,meow," 	677,447 ",0.00,0.00
