SitRecID, site_area ,terr,fresh,marine, pa_area ,oecm_area,paoecm_area,pa_perc,paoecm_perc,pa_category,paoecm_category
29622,0.774,Y,N,Y,0.7474,0,0.7474,96.52,96.56330749,partial,partial
29623,"9,394.59",Y,Y,Y,"1,344.29",0,1344.29,14.31,14.30919284,partial,partial
29624,"4,417.76",Y,N,N,"1,171.33",0,1171.33,26.51,26.51411575,partial,partial
29625,"11,482.04",Y,N,Y,99.1974,0,99.1974,0.86,0.863935329,none,none
29626,"3,250.16",Y,N,N,"1,174.24",0,1174.24,36.13,36.1286829,partial,partial
29627,"2,249.88",Y,N,N,168.032,0,168.032,7.47,7.468487208,partial,partial
29628,"1,448.03",Y,N,N,0,0,0,0,0,none,none
29629,"12,377.90",Y,N,N,107.3726,0,107.3726,0.87,0.867454092,none,none
29630,"6,788.76",Y,N,N,"1,768.81",0,1768.81,26.05,26.05497911,partial,partial
29631,154.207,Y,N,N,62.9474,0,62.9474,40.82,40.82006653,partial,partial
29632,162.848,Y,N,N,162.8473,0,162.8473,100,99.99957015,complete,complete
29633,83.614,Y,N,N,83.6135,0,83.6135,100,99.99940201,complete,complete
29634,862.862,Y,N,N,0,0,0,0,0,none,none
29635,91.922,Y,N,N,91.8532,0,91.8532,99.92,99.92515393,complete,complete
29636,146.295,Y,N,Y,52.1077,0,52.1077,35.62,35.61823712,partial,partial
29637,"9,381.59",Y,N,Y,"7,102.03",0,7102.03,75.7,75.70177337,partial,partial
29638,13.95,Y,N,Y,0,0,0,0,0,none,none
29639,53.899,N,N,Y,0,0,0,0,0,none,none
29642,72.806,Y,N,N,56.3996,0,56.3996,77.47,77.4655935,partial,partial
29643,115.069,Y,N,N,0,0,0,0,0,none,none
29644,4.107,Y,N,N,3.5082,0,3.5082,85.42,85.42001461,partial,partial
29645,1.155,Y,N,Y,1.0266,0,1.0266,88.84,88.88311688,partial,partial
29646,0.795,Y,N,N,0,0,0,0,0,none,none
29647,0.339,Y,N,N,0,0,0,0,0,none,none
29648,4.86,Y,N,N,0.377,0,0.377,7.76,7.757201646,partial,partial
29649,2.142,Y,N,Y,0.283,0,0.283,13.21,13.21195145,partial,partial
29650,0.503,Y,N,N,0.0831,0,0.0831,16.51,16.52087475,partial,partial
29651,3.733,Y,N,Y,1.2277,0,1.2277,32.89,32.88775784,partial,partial
29652,3.853,Y,N,N,0.2492,0,0.2492,6.47,6.467687516,partial,partial
29653,0.555,Y,N,Y,0.1886,0,0.1886,34,33.98198198,partial,partial
29654,0.209,Y,N,N,0,0,0,0,0,none,none
29655,4.171,Y,N,Y,0.4745,0,0.4745,11.38,11.37616878,partial,partial
29656,702.03,Y,N,Y,12.0528,0,12.0528,1.72,1.716849707,none,none
29657,1.182,Y,N,N,0,0,0,0,0,none,none
29659,969.913,N,Y,N,0,0,0,0,0,none,none
29671,"1,446.11",N,Y,N,0.0994,0,0.0994,0.01,0.006873613,none,none
29687,"3,470.11",Y,Y,N,344.3791,0,344.3791,9.92,9.924155142,partial,partial
29689,73.956,Y,N,N,0,0,0,0,0,none,none
29690,16.485,Y,N,N,0,0,0,0,0,none,none
29691,"3,755.14",Y,N,N,0,0,0,0,0,none,none
29692,9.725,Y,N,N,0,0,0,0,0,none,none
29693,437.771,Y,N,Y,126.5782,0,126.5782,28.91,28.91424969,partial,partial
29694,"1,001.91",N,Y,N,21.0671,0,21.0671,2.1,2.102693855,partial,partial
29696,151.775,Y,N,N,0,0,0,0,0,none,none
29697,"1,204.59",Y,N,N,0,0,0,0,0,none,none
29698,"2,285.09",Y,N,N,0,0,0,0,0,none,none
29699,385.24,Y,N,N,0,0,0,0,0,none,none
29700,64.74,Y,N,N,45.7592,0,45.7592,70.68,70.68149521,partial,partial
29701,150.325,Y,N,N,0,0,0,0,0,none,none
29702,0.735,Y,N,Y,0.7354,0,0.7354,100,100.0544218,complete,complete
29704,"2,858.27",Y,N,N,0,0,0,0,0,none,none
29705,43.175,Y,N,N,0,0,0,0,0,none,none
29706,68.388,Y,N,N,54.3246,0,54.3246,79.44,79.43586594,partial,partial
29707,48.231,Y,N,N,28.7001,0,28.7001,59.51,59.50550476,partial,partial
29708,28.957,Y,N,N,0,0,0,0,0,none,none
29709,136.254,Y,N,N,0,0,0,0,0,none,none
29710,68.61,Y,N,N,0,0,0,0,0,none,none
29711,28.712,Y,N,N,0,0,0,0,0,none,none
29712,5.679,Y,N,N,0,0,0,0,0,none,none
29713,6.645,Y,N,N,0,0,0,0,0,none,none
29714,7.876,Y,N,N,0,0,0,0,0,none,none
29715,2.312,Y,N,N,0,0,0,0,0,none,none
29716,"3,838.65",N,N,N,"3,550.77",0,3550.77,92.5,92.50048845,partial,partial
29717,58.398,Y,N,N,0,0,0,0,0,none,none
29718,10.666,Y,N,N,0,0,0,0,0,none,none
29719,17.686,Y,N,N,0,0,0,0,0,none,none
29720,9.529,Y,N,N,0,0,0,0,0,none,none
29721,9.518,Y,N,N,0,0,0,0,0,none,none
29722,80.348,Y,N,N,0.1654,0,0.1654,0.21,0.205854533,none,none
29723,18.344,Y,N,N,2.5813,0,2.5813,14.07,14.07163105,partial,partial
29724,717.459,Y,N,N,0,0,0,0,0,none,none
29725,"1,693.12",Y,N,N,0,0,0,0,0,none,none
29726,"1,103.56",Y,N,N,0,0,0,0,0,none,none
29727,290.303,Y,N,N,59.7321,0,59.7321,20.58,20.57577772,partial,partial
29728,76.346,Y,N,N,76.3462,0,76.3462,100,100.000262,complete,complete
29729,448.537,Y,N,N,0,0,0,0,0,none,none
29730,136.084,Y,N,N,0,0,0,0,0,none,none
29731,132.266,Y,N,N,0,0,0,0,0,none,none
29732,"1,073.71",Y,N,N,0,0,0,0,0,none,none
29733,429.589,Y,N,N,0,0,0,0,0,none,none
29734,43.657,Y,N,N,0,0,0,0,0,none,none
29735,360.826,Y,N,N,0,0,0,0,0,none,none
29736,452.485,Y,N,N,0,0,0,0,0,none,none
29737,134.083,Y,N,N,0,0,0,0,0,none,none
29738,665.407,Y,N,N,0,0,0,0,0,none,none
29739,76.164,Y,N,N,0,0,0,0,0,none,none
29740,246.225,Y,N,N,0,0,0,0,0,none,none
29741,99.77,Y,N,N,0,0,0,0,0,none,none
29742,564.568,Y,N,N,0,0,0,0,0,none,none
29743,3.447,Y,N,N,0,0,0,0,0,none,none
29744,194.877,Y,N,N,0,0,0,0,0,none,none
29745,27.318,Y,N,N,26.5941,0,26.5941,97.35,97.35009884,partial,partial
29747,418.486,Y,N,N,0,0,0,0,0,none,none
29748,18.348,Y,N,N,0,0,0,0,0,none,none
29750,491.936,Y,N,N,0.0308,0,0.0308,0.01,0.006260977,none,none
29751,"1,279.68",Y,N,N,0,0,0,0,0,none,none
29752,10.144,Y,N,N,0,0,0,0,0,none,none
29753,821.452,Y,N,N,12.3621,0,12.3621,1.5,1.504908382,none,none
29754,29.322,Y,N,N,29.3225,0,29.3225,100,100.0017052,complete,complete
29755,77.765,Y,N,N,0,0,0,0,0,none,none
29756,265.351,Y,N,N,0,0,0,0,0,none,none
29757,65.907,Y,N,N,0,0,0,0,0,none,none
29758,154.123,Y,N,N,0,0,0,0,0,none,none
29759,23.89,Y,N,N,0,0,0,0,0,none,none
29760,132.552,Y,N,N,0,0,0,0,0,none,none
29761,67.477,Y,N,N,0,0,0,0,0,none,none
29762,36.889,Y,N,N,0,0,0,0,0,none,none
29764,794.909,Y,N,N,302.0104,0,302.0104,37.99,37.99307845,partial,partial
29765,332.268,Y,N,N,332.1911,0,332.1911,99.98,99.97685603,complete,complete
29766,51.595,Y,N,N,0,0,0,0,0,none,none
29768,51.283,Y,N,N,0,0,0,0,0,none,none
29769,29.508,Y,N,N,0,0,0,0,0,none,none
29770,199.181,Y,N,N,16.949,0,16.949,8.51,8.509345771,partial,partial
29772,150.186,Y,N,Y,0,0,0,0,0,none,none
29773,179.876,Y,N,Y,179.8758,0,179.8758,100,99.99988881,complete,complete
29774,9.306,Y,N,Y,1.1685,0,1.1685,12.56,12.55641522,partial,partial
29775,15.124,Y,N,N,0,0,0,0,0,none,none
29776,2.5,N,N,Y,0.7071,0,0.7071,28.29,28.284,partial,partial
29777,"11,790.75",N,N,Y,"2,281.42",0,2281.42,19.35,19.34923563,partial,partial
29778,16.294,Y,N,N,0,0,0,0,0,none,none
29779,290.217,Y,Y,N,290.2164,0,290.2164,100,99.99979326,complete,complete
29782,24.707,Y,Y,N,0.5793,0,0.5793,2.34,2.344679645,partial,partial
29783,8.603,Y,N,N,0,0,0,0,0,none,none
29784,278.313,Y,N,Y,0,0,0,0,0,none,none
29785,128.623,Y,N,Y,25.3519,0,25.3519,19.71,19.71023845,partial,partial
29786,547.309,Y,N,N,0,0,0,0,0,none,none
29787,178.073,Y,N,N,0,0,0,0,0,none,none
29789,325.56,Y,Y,N,0,0,0,0,0,none,none
29790,458.809,Y,Y,N,458.8085,0,458.8085,100,99.99989102,complete,complete
29791,960.485,Y,Y,N,0,0,0,0,0,none,none
29792,22.338,Y,N,N,0,0,0,0,0,none,none
29793,51.68,Y,N,N,25.9713,0,25.9713,50.25,50.25406347,partial,partial
29795,278.693,Y,N,N,0,0,0,0,0,none,none
29796,"6,031.81",Y,N,N,"2,040.85",0,2040.85,33.83,33.83478591,partial,partial
29797,42.05,Y,N,Y,27.8168,0,27.8168,66.15,66.15172414,partial,partial
29803,36.77,Y,N,N,20.4867,0,20.4867,55.72,55.71580092,partial,partial
29806,66.332,Y,N,N,0,0,0,0,0,none,none
29808,121.79,Y,N,N,26.018,0,26.018,21.36,21.36300189,partial,partial
29810,326.723,Y,N,N,26.4933,0,26.4933,8.11,8.108795524,partial,partial
29813,"8,320.84",N,N,Y,"4,033.23",0,4033.23,48.47,48.47142837,partial,partial
29816,280.539,Y,N,N,280.5387,0,280.5387,100,99.99989306,complete,complete
29817,"3,368.43",Y,N,N,369.5665,0,369.5665,10.97,10.97147633,partial,partial
29819,795.896,Y,N,N,548.0186,0,548.0186,68.86,68.85555399,partial,partial
29826,"1,065.20",N,N,N,996.1605,0,996.1605,93.52,93.518635,partial,partial
29841,12.566,Y,N,N,0,0,0,0,0,none,none
29849,"2,404.54",Y,N,N,"2,045.18",0,2045.18,85.05,85.05493774,partial,partial
29850,155.475,Y,N,N,0,0,0,0,0,none,none
29851,53.888,Y,N,N,0,0,0,0,0,none,none
29854,"1,520.51",Y,N,N,68.9806,0,68.9806,4.54,4.536675195,partial,partial
29875,732.688,Y,N,Y,732.6848,0,732.6848,100,99.99956325,complete,complete
29878,"5,893.43",Y,N,N,"5,185.12",0,5185.12,87.98,87.9813623,partial,partial
29891,5.918,Y,N,N,5.9177,0,5.9177,99.99,99.99493072,complete,complete
29893,31.581,Y,N,N,31.5793,0,31.5793,100,99.99461702,complete,complete
29895,2.018,Y,N,N,1.8856,0,1.8856,93.46,93.43904856,partial,partial
29896,147.675,Y,N,N,145.6518,0,145.6518,98.63,98.62996445,complete,complete
29897,111.748,Y,N,N,104.3829,0,104.3829,93.41,93.40918853,partial,partial
29900,121.498,Y,N,N,5.9655,0,5.9655,4.91,4.909957366,partial,partial
29901,312.442,Y,N,N,306.029,0,306.029,97.95,97.94745905,partial,partial
29902,319.549,Y,N,N,0,0,0,0,0,none,none
29903,56.493,Y,N,N,44.7068,0,44.7068,79.14,79.13688422,partial,partial
29904,690.816,Y,N,N,0,0,0,0,0,none,none
29905,9.376,Y,N,N,0,0,0,0,0,none,none
29906,3.36,Y,N,N,0,0,0,0,0,none,none
29907,7.4,Y,N,N,0,0,0,0,0,none,none
29908,15.463,Y,N,N,0,0,0,0,0,none,none
29909,"2,211.60",Y,N,N,0,0,0,0,0,none,none
29910,82.388,Y,N,N,78.4463,0,78.4463,95.22,95.21568675,partial,partial
29911,41.65,Y,N,N,0,0,0,0,0,none,none
29912,389.469,Y,N,N,0,0,0,0,0,none,none
29913,1.099,Y,N,Y,1.093,0,1.093,99.43,99.45404914,complete,complete
29914,206.906,Y,N,N,191.0492,0,191.0492,92.34,92.33622998,partial,partial
29919,38.73,Y,N,N,16.1518,0,16.1518,41.7,41.70358895,partial,partial
29920,2.491,Y,N,Y,1.3035,0,1.3035,52.32,52.32838218,partial,partial
29921,28.101,Y,N,N,23.1658,0,23.1658,82.44,82.43763567,partial,partial
29922,16.589,Y,N,N,16.5446,0,16.5446,99.73,99.73235276,complete,complete
29923,60.78,Y,N,N,38.5737,0,38.5737,63.46,63.46446199,partial,partial
29924,278.144,Y,N,N,96.2836,0,96.2836,34.62,34.61645766,partial,partial
29925,0.17,Y,N,N,0.0221,0,0.0221,12.99,13,partial,partial
29926,19.205,Y,N,N,2.1096,0,2.1096,10.98,10.98463942,partial,partial
29927,9.614,Y,N,N,2.265,0,2.265,23.56,23.55939255,partial,partial
29928,105.203,Y,N,N,104.9629,0,104.9629,99.77,99.77177457,complete,complete
29933,785.422,Y,N,Y,785.4222,0,785.4222,100,100.0000255,complete,complete
29934,374.332,Y,N,Y,312.7159,0,312.7159,83.54,83.53971875,partial,partial
29935,92.177,Y,N,Y,82.6702,0,82.6702,89.69,89.68636428,partial,partial
29936,147.108,Y,N,N,0,0,0,0,0,none,none
29938,1.569,Y,N,Y,0,0,0,0,0,none,none
29939,84.737,Y,N,Y,0,0,0,0,0,none,none
29940,86.587,Y,N,Y,0,0,0,0,0,none,none
29942,122.741,Y,N,N,0.1748,0,0.1748,0.14,0.1424137,none,none
29943,21.923,Y,N,N,0,0,0,0,0,none,none
29944,157.819,Y,N,N,0,0,0,0,0,none,none
29945,96.379,Y,N,N,0,0,0,0,0,none,none
29946,358.539,Y,N,Y,0,0,0,0,0,none,none
29947,"8,731.71",Y,N,N,"1,871.58",0,1871.58,21.43,21.4342895,partial,partial
29949,91.818,Y,N,N,21.6948,0,21.6948,23.63,23.62804679,partial,partial
29950,112.251,Y,N,N,0,0,0,0,0,none,none
29951,409.245,Y,N,N,67.2463,0,67.2463,16.43,16.43179513,partial,partial
29953,2.21,Y,N,N,1.8028,0,1.8028,81.56,81.57466063,partial,partial
29954,10.431,Y,N,Y,9.3602,0,9.3602,89.73,89.7344454,partial,partial
29955,12.999,Y,N,Y,11.787,0,11.787,90.68,90.67620586,partial,partial
29956,1.199,Y,N,N,0,0,0,0,0,none,none
29977,665.579,Y,N,N,194.6414,0,194.6414,29.24,29.24392146,partial,partial
29978,222.671,Y,N,N,87.312,0,87.312,39.21,39.21121296,partial,partial
29979,289.124,Y,N,N,30.6237,0,30.6237,10.59,10.59189137,partial,partial
29980,252.33,Y,N,N,115.2104,0,115.2104,45.66,45.65862165,partial,partial
29981,353.025,Y,N,N,196.3763,0,196.3763,55.63,55.62674032,partial,partial
29982,382.67,Y,N,N,4.6752,0,4.6752,1.22,1.221731518,none,none
29983,85.306,Y,N,N,0,0,0,0,0,none,none
29984,319.165,Y,N,N,0.3874,0,0.3874,0.12,0.121379224,none,none
29985,25.968,Y,N,N,11.3841,0,11.3841,43.84,43.83895564,partial,partial
29986,287.323,Y,N,N,22.2539,0,22.2539,7.75,7.74525534,partial,partial
29987,7.206,Y,N,N,0,0,0,0,0,none,none
29988,322.172,Y,N,N,39.3463,0,39.3463,12.21,12.21282421,partial,partial
29989,189.756,Y,N,N,1.5823,0,1.5823,0.83,0.833860326,none,none
29990,159.394,Y,N,N,43.8059,0,43.8059,27.48,27.48277852,partial,partial
29991,57.411,Y,N,N,13.9182,0,13.9182,24.24,24.2430893,partial,partial
29992,236.446,Y,N,N,13.4284,0,13.4284,5.68,5.679267148,partial,partial
29993,54.728,Y,N,N,21.2173,0,21.2173,38.77,38.76863763,partial,partial
29994,32.416,Y,N,N,6.5229,0,6.5229,20.12,20.12247038,partial,partial
29995,56.548,Y,N,N,0.5041,0,0.5041,0.89,0.891455047,none,none
29996,36.074,Y,N,N,18.8975,0,18.8975,52.39,52.38537451,partial,partial
29997,54.992,Y,N,N,0,0,0,0,0,none,none
29998,88.4,Y,N,N,5.7244,0,5.7244,6.48,6.475565611,partial,partial
29999,38.448,Y,N,N,0,0,0,0,0,none,none
30000,19.315,Y,N,N,17.3353,0,17.3353,89.75,89.75045302,partial,partial
30001,100.403,Y,N,N,44.9135,0,44.9135,44.73,44.7332251,partial,partial
30002,38.281,Y,N,N,0.1403,0,0.1403,0.37,0.366500353,none,none
30003,28.207,Y,N,N,0,0,0,0,0,none,none
30004,43.972,Y,N,N,4.0003,0,4.0003,9.1,9.097380151,partial,partial
30005,32.037,Y,N,N,0,0,0,0,0,none,none
30006,6.157,Y,N,N,3.1735,0,3.1735,51.55,51.54295923,partial,partial
30007,34.851,Y,N,N,0,0,0,0,0,none,none
30008,9.166,Y,N,N,7.2637,0,7.2637,79.25,79.24612699,partial,partial
30009,278.454,Y,N,N,0.2769,0,0.2769,0.1,0.099441919,none,none
30010,40.097,Y,N,N,0.0417,0,0.0417,0.1,0.103997805,none,none
30011,270.985,Y,N,N,0,0,0,0,0,none,none
30012,23.659,Y,N,N,0,0,0,0,0,none,none
30013,436.814,Y,N,N,0.03,0,0.03,0.01,0.006867912,none,none
30014,70.664,Y,N,N,4.923,0,4.923,6.97,6.966772331,partial,partial
30015,44.864,Y,N,N,0.4172,0,0.4172,0.93,0.929921541,none,none
30016,752.462,Y,N,N,0,0,0,0,0,none,none
30017,289.927,Y,N,N,0,0,0,0,0,none,none
30018,291.577,Y,Y,N,242.2811,0,242.2811,83.09,83.09335098,partial,partial
30019,43.017,Y,N,N,0,0,0,0,0,none,none
30020,229.993,Y,N,N,1.8476,0,1.8476,0.8,0.803328797,none,none
30021,2.713,Y,Y,N,2.3354,0,2.3354,86.07,86.08182823,partial,partial
30022,14.278,Y,N,N,11.5547,0,11.5547,80.93,80.92660036,partial,partial
30023,1.041,Y,Y,N,0.3762,0,0.3762,36.13,36.13832853,partial,partial
30024,16.322,Y,Y,N,13.2481,0,13.2481,81.17,81.16713638,partial,partial
30025,188.846,Y,N,N,181.204,0,181.204,95.95,95.95331646,partial,partial
30026,541.918,Y,Y,N,491.4598,0,491.4598,90.69,90.68896032,partial,partial
30027,"1,968.34",Y,N,N,5.936,0,5.936,0.3,0.301573915,none,none
30028,86.903,Y,N,N,18.2094,0,18.2094,20.95,20.95370701,partial,partial
30029,192.655,Y,N,N,11.3685,0,11.3685,5.9,5.900962861,partial,partial
30030,265.354,Y,N,N,10.6823,0,10.6823,4.03,4.025678904,partial,partial
30031,"8,723.66",N,N,Y,"8,699.81",0,8699.81,99.73,99.72660558,complete,complete
30032,"4,522.14",N,N,Y,"4,508.69",0,4508.69,99.7,99.70257444,complete,complete
30033,695.455,Y,Y,N,0,0,0,0,0,none,none
30036,333.059,Y,N,N,324.5683,0,324.5683,97.45,97.45069192,partial,partial
30037,23.544,Y,Y,N,11.4136,0,11.4136,48.48,48.4777438,partial,partial
30038,30.785,Y,N,N,0,0,0,0,0,none,none
30039,195.606,Y,N,Y,187.717,0,187.717,95.97,95.96689263,partial,partial
30040,162.667,Y,N,N,1.4613,0,1.4613,0.9,0.898338323,none,none
30041,320.873,Y,N,Y,311.6043,0,311.6043,97.11,97.11141168,partial,partial
30042,92.563,Y,N,N,18.3615,0,18.3615,19.84,19.83675983,partial,partial
30043,24.496,Y,N,Y,0.2129,0,0.2129,0.87,0.869121489,none,none
30046,"8,040.87",Y,Y,Y,401.952,0,401.952,5,4.998862063,partial,partial
30047,"1,251.33",Y,Y,N,0,0,0,0,0,none,none
30048,1.884,Y,N,Y,1.8843,0,1.8843,100,100.0159236,complete,complete
30049,1.657,Y,N,Y,1.6567,0,1.6567,100,99.98189499,complete,complete
30050,4.59,Y,N,Y,4.5896,0,4.5896,100,99.9912854,complete,complete
30051,2.857,Y,N,Y,2.8575,0,2.8575,100,100.0175009,complete,complete
30052,3.852,Y,N,Y,3.8516,0,3.8516,100,99.98961578,complete,complete
30053,7.315,Y,N,Y,7.3151,0,7.3151,100,100.0013671,complete,complete
30054,"2,197.69",Y,N,N,"2,195.98",0,2195.98,99.92,99.92219103,complete,complete
30055,345.602,Y,N,N,345.4668,0,345.4668,99.96,99.96087986,complete,complete
30077,0.269,Y,N,Y,0,0,0,0,0,none,none
30078,0.837,Y,N,Y,0,0,0,0,0,none,none
30083,"31,529.31",N,N,Y,"28,460.60",0,28460.6,90.27,90.26711971,partial,partial
30084,16.502,Y,N,Y,0,0,0,0,0,none,none
30086,0.006,Y,N,Y,0.0035,0,0.0035,61.68,58.33333333,partial,partial
30087,0.31,Y,N,Y,0.31,0,0.31,100,100,complete,complete
30088,0.138,Y,N,Y,0,0,0,0,0,none,none
30089,0.118,Y,N,Y,0.1182,0,0.1182,100,100.1694915,complete,complete
30090,0.301,Y,N,Y,0,0,0,0,0,none,none
30091,4.4,Y,N,Y,4.3998,0,4.3998,100,99.99545455,complete,complete
30092,169.349,Y,N,Y,169.2007,0,169.2007,99.91,99.91242936,complete,complete
30093,858.003,Y,N,Y,633.5272,0,633.5272,73.84,73.83741082,partial,partial
30094,211.974,N,N,Y,211.9452,0,211.9452,99.99,99.98641343,complete,complete
30095,201.217,Y,N,Y,201.2167,0,201.2167,100,99.99985091,complete,complete
30096,116.909,Y,N,Y,116.9088,0,116.9088,100,99.99982893,complete,complete
30097,221.469,N,N,Y,57.1179,0,57.1179,25.79,25.7904718,partial,partial
30098,496.068,Y,N,Y,490.7274,0,490.7274,98.92,98.92341373,complete,complete
30099,487.585,Y,N,Y,487.4816,0,487.4816,99.98,99.97879344,complete,complete
30101,"24,984.30",N,N,Y,"16,150.73",0,16150.73,64.64,64.64351613,partial,partial
30102,17.154,Y,N,Y,17.1511,0,17.1511,99.98,99.98309432,complete,complete
30103,"12,703.79",N,N,Y,2.4851,0,2.4851,0.02,0.019561879,none,none
30104,"5,714.43",N,N,Y,0,0,0,0,0,none,none
30105,"5,221.11",N,N,Y,0,0,0,0,0,none,none
30106,4.246,Y,N,Y,0,0,0,0,0,none,none
30107,4.873,Y,N,Y,0,0,0,0,0,none,none
30108,14.163,Y,N,Y,14.163,0,14.163,100,100,complete,complete
30109,12.061,Y,N,Y,0.0875,0,0.0875,0.73,0.725478816,none,none
30111,2.943,Y,N,Y,0.9098,0,0.9098,30.92,30.9140333,partial,partial
30113,2.956,Y,N,Y,0.6662,0,0.6662,22.53,22.53721245,partial,partial
30114,69.746,Y,N,Y,69.7456,0,69.7456,100,99.99942649,complete,complete
30115,4.399,Y,N,Y,0,0,0,0,0,none,none
30116,0.533,Y,N,Y,0.3018,0,0.3018,56.64,56.62288931,partial,partial
30117,3.708,Y,N,Y,3.7075,0,3.7075,99.99,99.98651564,complete,complete
30118,285.796,Y,N,Y,278.6692,0,278.6692,97.51,97.50633319,partial,partial
30120,6.654,Y,N,Y,0,0,0,0,0,none,none
30125,5.063,Y,N,Y,0,0,0,0,0,none,none
30126,3.683,Y,N,Y,0,0,0,0,0,none,none
30129,5.15,Y,N,Y,0,0,0,0,0,none,none
30130,1.769,Y,N,Y,0,0,0,0,0,none,none
30131,5.014,Y,N,Y,0.06,0,0.06,1.2,1.196649382,none,none
30132,5.017,Y,N,Y,0,0,0,0,0,none,none
30134,2.894,Y,N,Y,0,0,0,0,0,none,none
30137,3.458,Y,N,Y,0,0,0,0,0,none,none
30141,1.719,Y,N,Y,0,0,0,0,0,none,none
30145,0.369,Y,N,Y,0.0751,0,0.0751,20.34,20.35230352,partial,partial
30146,2.755,Y,N,Y,2.7553,0,2.7553,100,100.0108893,complete,complete
30148,4.543,Y,N,Y,0,0,0,0,0,none,none
30149,4.768,Y,N,Y,0,0,0,0,0,none,none
30150,0.89,Y,N,Y,0.3724,0,0.3724,41.86,41.84269663,partial,partial
30151,10.226,Y,N,Y,9.8839,0,9.8839,96.65,96.65460591,partial,partial
30152,4.788,Y,N,Y,0,0,0,0,0,none,none
30154,3.523,Y,N,Y,0,0,0,0,0,none,none
30155,46.545,Y,N,Y,46.5452,0,46.5452,100,100.0004297,complete,complete
30156,7.509,Y,N,Y,3.105,0,3.105,41.35,41.35037954,partial,partial
30157,2.24,Y,N,Y,2.2405,0,2.2405,100,100.0223214,complete,complete
30158,0.261,Y,N,Y,0.1842,0,0.1842,70.7,70.57471264,partial,partial
30163,5.701,Y,N,Y,0.2213,0,0.2213,3.88,3.881775127,partial,partial
30165,309.293,Y,N,Y,85.538,0,85.538,27.66,27.6559767,partial,partial
30168,0.165,Y,N,Y,0.1623,0,0.1623,98.42,98.36363636,complete,complete
30171,142.015,Y,N,Y,132.041,0,132.041,92.98,92.97679823,partial,partial
30175,309.293,Y,N,Y,52.2787,0,52.2787,16.9,16.90264571,partial,partial
30176,0.267,Y,N,Y,0.2671,0,0.2671,100,100.0374532,complete,complete
30179,1.714,Y,N,Y,1.7131,0,1.7131,99.93,99.94749125,complete,complete
30180,19.002,Y,N,Y,9.1961,0,9.1961,48.39,48.39543206,partial,partial
30182,20.155,Y,N,Y,0.8394,0,0.8394,4.16,4.164723394,partial,partial
30185,398.291,Y,N,Y,2.5148,0,2.5148,0.63,0.631397646,none,none
30186,289.156,Y,N,Y,0,0,0,0,0,none,none
30187,309.293,Y,N,Y,260.0134,0,260.0134,84.07,84.06701736,partial,partial
30188,0.024,Y,N,Y,0,0,0,0,0,none,none
30191,464.297,Y,N,Y,123.0098,0,123.0098,26.49,26.49377446,partial,partial
30192,0.415,Y,N,Y,0.4139,0,0.4139,99.64,99.73493976,complete,complete
30204,37.553,Y,N,Y,0,0,0,0,0,none,none
30235,"2,443.01",N,N,Y,0,0,0,0,0,none,none
30247,"75,133.05",N,N,Y,0,0,0,0,0,none,none
30249,"3,396.25",N,N,Y,0,0,0,0,0,none,none
30266,"4,389.05",N,N,Y,0,0,0,0,0,none,none
30314,"44,431.09",N,N,Y,0,0,0,0,0,none,none
30319,"21,014.26",N,N,Y,0,0,0,0,0,none,none
30320,"2,817.68",N,N,Y,0,0,0,0,0,none,none
30321,794.706,N,N,Y,0,0,0,0,0,none,none
30322,"8,039.21",N,N,Y,0,0,0,0,0,none,none
30323,891.208,N,N,Y,0,0,0,0,0,none,none
30330,"20,102.89",N,N,Y,"1,567.88",0,1567.88,7.8,7.799276621,partial,partial
30331,"17,639.36",N,N,Y,0,0,0,0,0,none,none
30332,592.722,N,N,Y,0,0,0,0,0,none,none
30333,732.983,N,N,Y,33.7143,0,33.7143,4.6,4.599601901,partial,partial
30336,792.543,N,N,Y,150.3774,0,150.3774,18.97,18.97403674,partial,partial
30337,14.318,N,N,Y,8.7272,0,8.7272,60.95,60.95264702,partial,partial
30338,7.036,N,N,Y,0,0,0,0,0,none,none
30339,"4,068.31",N,N,Y,573.8437,0,573.8437,14.11,14.10521076,partial,partial
30345,510.196,N,N,Y,15.8366,0,15.8366,3.1,3.104022768,partial,partial
30350,"2,782.39",N,N,Y,0,0,0,0,0,none,none
30357,"3,718.14",N,N,Y,0,0,0,0,0,none,none
30380,"122,961.83",N,N,Y,0,0,0,0,0,none,none
30381,464.162,N,N,Y,0,0,0,0,0,none,none
30382,276.288,N,N,Y,0,0,0,0,0,none,none
30397,"7,266.27",N,N,Y,0,0,0,0,0,none,none
30398,"2,545.44",N,N,Y,0,0,0,0,0,none,none
30399,"1,255.80",N,N,Y,0,0,0,0,0,none,none
30405,"4,759.00",N,N,Y,0,0,0,0,0,none,none
30406,"1,697.07",N,N,Y,0,0,0,0,0,none,none
30407,"6,646.33",N,N,Y,0,0,0,0,0,none,none
30438,"44,059.03",N,N,Y,45.3394,0,45.3394,0.1,0.102906033,none,none
30442,"3,364.43",N,N,Y,0,0,0,0,0,none,none
30455,"7,401.59",N,N,Y,0,0,0,0,0,none,none
30456,"25,661.50",N,N,Y,0,0,0,0,0,none,none
30467,"2,327.10",N,N,Y,"1,544.42",0,1544.42,66.37,66.36672253,partial,partial
30509,341.388,N,N,Y,341.3884,0,341.3884,100,100.0001172,complete,complete
